chr18  53700000  53705000  chr18       False                     -0.537235                 6080.0                       NaN               False
chr18  53705000  53710000  chr18       False                     -0.559308                 6080.0                       NaN               False
chr18  53710000  53715000  chr18       False                     -0.578491                 6080.0                       NaN               False
chr18  53715000  53720000  chr18       False                     -0.597976                 6080.0                       NaN               False
chr18  53720000  53725000  chr18       False                     -0.617339                 6080.0                       NaN               False
chr18  53725000  53730000  chr18       False                     -0.636886                 6080.0                       NaN               False
chr18  53730000  53735000  chr18       False                     -0.653743                 6080.0                       NaN               False
chr18  53735000  53740000  chr18       False                     -0.666958                 6080.0                       NaN               False
chr18  53740000  53745000  chr18       False                     -0.677664                 6080.0                  0.062068               False
chr18  53745000  53750000  chr18       False                     -0.677279                 6080.0                       NaN               False
chr18  53750000  53755000  chr18       False                     -0.670396                 6080.0                       NaN               False
chr18  53755000  53760000  chr18       False                     -0.661951                 6080.0                       NaN               False
chr18  53760000  53765000  chr18       False                     -0.655791                 6080.0                       NaN               False
chr18  53765000  53770000  chr18       False                     -0.649193                 6080.0                       NaN               False
chr18  53770000  53775000  chr18       False                     -0.641560                 6080.0                       NaN               False
chr18  53775000  53780000  chr18       False                     -0.633819                 6080.0                       NaN               False
chr18  53780000  53785000  chr18       False                     -0.627680                 6080.0                       NaN               False
chr18  53785000  53790000  chr18       False                     -0.622908                 6080.0                       NaN               False
chr18  53790000  53795000  chr18       False                     -0.618076                 6080.0                       NaN               False
chr18  53795000  53800000  chr18       False                     -0.615596                 6080.0                       NaN               False
chr18  53800000  53805000  chr18       False                     -0.616068                 6080.0                       NaN               False
chr18  53805000  53810000  chr18       False                     -0.616973                 6080.0                       NaN               False
chr18  53810000  53815000  chr18       False                     -0.620926                 6080.0                       NaN               False
chr18  53815000  53820000  chr18       False                     -0.625474                 6080.0                       NaN               False
chr18  53820000  53825000  chr18       False                     -0.634500                 6080.0                       NaN               False
chr18  53825000  53830000  chr18       False                     -0.646206                 6080.0                       NaN               False
chr18  53830000  53835000  chr18       False                     -0.647919                 6002.0                       NaN               False
chr18  53835000  53840000  chr18        True                     -0.682861                 5928.0                  0.021233               False
chr18  53840000  53845000  chr18       False                     -0.661628                 6004.0                       NaN               False
chr18  53845000  53850000  chr18       False                     -0.674818                 6003.0                       NaN               False
chr18  53850000  53855000  chr18       False                     -0.687640                 6003.0                       NaN               False
chr18  53855000  53860000  chr18       False                     -0.702420                 6003.0                       NaN               False
chr18  53860000  53865000  chr18       False                     -0.718823                 6003.0                       NaN               False
chr18  53865000  53870000  chr18       False                     -0.725947                 6004.0                       NaN               False
