chr18  53700000  53705000  chr18       False                     -0.628376                 6080.0                       NaN               False
chr18  53705000  53710000  chr18       False                     -0.650881                 6080.0                       NaN               False
chr18  53710000  53715000  chr18       False                     -0.671945                 6080.0                       NaN               False
chr18  53715000  53720000  chr18       False                     -0.692185                 6080.0                       NaN               False
chr18  53720000  53725000  chr18       False                     -0.713547                 6080.0                       NaN               False
chr18  53725000  53730000  chr18       False                     -0.736685                 6080.0                       NaN               False
chr18  53730000  53735000  chr18       False                     -0.753398                 6080.0                       NaN               False
chr18  53735000  53740000  chr18       False                     -0.764253                 6080.0                       NaN               False
chr18  53740000  53745000  chr18       False                     -0.768516                 6080.0                  0.101311               False
chr18  53745000  53750000  chr18       False                     -0.762354                 6080.0                       NaN               False
chr18  53750000  53755000  chr18       False                     -0.746379                 6080.0                       NaN               False
chr18  53755000  53760000  chr18       False                     -0.733243                 6080.0                       NaN               False
chr18  53760000  53765000  chr18       False                     -0.723370                 6080.0                       NaN               False
chr18  53765000  53770000  chr18       False                     -0.716775                 6080.0                       NaN               False
chr18  53770000  53775000  chr18       False                     -0.706126                 6080.0                       NaN               False
chr18  53775000  53780000  chr18       False                     -0.697591                 6080.0                       NaN               False
chr18  53780000  53785000  chr18       False                     -0.691383                 6080.0                       NaN               False
chr18  53785000  53790000  chr18       False                     -0.685206                 6080.0                       NaN               False
chr18  53790000  53795000  chr18       False                     -0.678163                 6080.0                       NaN               False
chr18  53795000  53800000  chr18       False                     -0.671435                 6080.0                       NaN               False
chr18  53800000  53805000  chr18       False                     -0.667205                 6080.0                       NaN               False
chr18  53805000  53810000  chr18       False                     -0.667762                 6080.0                       NaN               False
chr18  53810000  53815000  chr18       False                     -0.670918                 6080.0                       NaN               False
chr18  53815000  53820000  chr18       False                     -0.675303                 6080.0                       NaN               False
chr18  53820000  53825000  chr18       False                     -0.683213                 6080.0                       NaN               False
chr18  53825000  53830000  chr18       False                     -0.693408                 6080.0                  0.004871               False
chr18  53830000  53835000  chr18       False                     -0.688537                 6002.0                       NaN               False
chr18  53835000  53840000  chr18        True                     -0.722507                 5928.0                  0.025183               False
chr18  53840000  53845000  chr18       False                     -0.697324                 6004.0                       NaN               False
chr18  53845000  53850000  chr18       False                     -0.709250                 6003.0                       NaN               False
chr18  53850000  53855000  chr18       False                     -0.724585                 6003.0                       NaN               False
chr18  53855000  53860000  chr18       False                     -0.739295                 6003.0                       NaN               False
chr18  53860000  53865000  chr18       False                     -0.756926                 6003.0                       NaN               False
chr18  53865000  53870000  chr18       False                     -0.763671                 6004.0                       NaN               False
chr18  53870000  53875000  chr18        True                     -0.800382                 5929.0                  0.028203               False
chr18  53875000  53880000  chr18       False                     -0.772179                 6004.0                       NaN               False
chr18  53880000  53885000  chr18       False                     -0.782681                 6003.0                       NaN               False
chr18  53885000  53890000  chr18       False                     -0.787033                 6003.0                       NaN               False
chr18  53890000  53895000  chr18       False                     -0.793504                 6003.0                       NaN               False
chr18  53895000  53900000  chr18       False                     -0.805853                 6003.0                       NaN               False
chr18  53900000  53905000  chr18       False                     -0.821033                 6003.0                       NaN               False
chr18  53905000  53910000  chr18       False                     -0.840008                 6003.0                       NaN               False
chr18  53910000  53915000  chr18       False                     -0.858179                 6003.0                       NaN               False
chr18  53915000  53920000  chr18       False                     -0.875449                 6003.0                       NaN               False
chr18  53920000  53925000  chr18       False                     -0.887279                 6003.0                       NaN               False
chr18  53925000  53930000  chr18       False                     -0.904956                 6003.0                       NaN               False
