chr18  53700000  53705000  chr18       False                     -0.569189                 6080.0                       NaN               False
chr18  53705000  53710000  chr18       False                     -0.592715                 6080.0                       NaN               False
chr18  53710000  53715000  chr18       False                     -0.612303                 6080.0                       NaN               False
chr18  53715000  53720000  chr18       False                     -0.631806                 6080.0                       NaN               False
chr18  53720000  53725000  chr18       False                     -0.650264                 6080.0                       NaN               False
chr18  53725000  53730000  chr18       False                     -0.667347                 6080.0                       NaN               False
chr18  53730000  53735000  chr18       False                     -0.681831                 6080.0                       NaN               False
chr18  53735000  53740000  chr18       False                     -0.692493                 6080.0                       NaN               False
chr18  53740000  53745000  chr18       False                     -0.698690                 6080.0                  0.135746               False
chr18  53745000  53750000  chr18       False                     -0.692057                 6080.0                       NaN               False
chr18  53750000  53755000  chr18       False                     -0.678003                 6080.0                       NaN               False
chr18  53755000  53760000  chr18       False                     -0.661593                 6080.0                       NaN               False
chr18  53760000  53765000  chr18       False                     -0.647904                 6080.0                       NaN               False
chr18  53765000  53770000  chr18       False                     -0.633871                 6080.0                       NaN               False
chr18  53770000  53775000  chr18       False                     -0.619026                 6080.0                       NaN               False
chr18  53775000  53780000  chr18       False                     -0.604852                 6080.0                       NaN               False
chr18  53780000  53785000  chr18       False                     -0.594559                 6080.0                       NaN               False
chr18  53785000  53790000  chr18       False                     -0.584802                 6080.0                       NaN               False
chr18  53790000  53795000  chr18       False                     -0.575727                 6080.0                       NaN               False
chr18  53795000  53800000  chr18       False                     -0.568795                 6080.0                       NaN               False
chr18  53800000  53805000  chr18       False                     -0.565367                 6080.0                       NaN               False
chr18  53805000  53810000  chr18       False                     -0.562945                 6080.0                       NaN               False
chr18  53810000  53815000  chr18       False                     -0.563156                 6080.0                       NaN               False
chr18  53815000  53820000  chr18       False                     -0.565935                 6080.0                       NaN               False
chr18  53820000  53825000  chr18       False                     -0.571020                 6080.0                       NaN               False
chr18  53825000  53830000  chr18       False                     -0.581055                 6080.0                  0.001918               False
chr18  53830000  53835000  chr18       False                     -0.579136                 6002.0                       NaN               False
chr18  53835000  53840000  chr18        True                     -0.616904                 5928.0                  0.024171               False
chr18  53840000  53845000  chr18       False                     -0.592734                 6004.0                       NaN               False
chr18  53845000  53850000  chr18       False                     -0.605256                 6003.0                       NaN               False
chr18  53850000  53855000  chr18       False                     -0.616376                 6003.0                       NaN               False
chr18  53855000  53860000  chr18       False                     -0.630548                 6003.0                       NaN               False
chr18  53860000  53865000  chr18       False                     -0.645569                 6003.0                       NaN               False
chr18  53865000  53870000  chr18       False                     -0.650458                 6004.0                       NaN               False
chr18  53870000  53875000  chr18        True                     -0.682355                 5929.0                  0.027994               False
chr18  53875000  53880000  chr18       False                     -0.654361                 6004.0                       NaN               False
chr18  53880000  53885000  chr18       False                     -0.662500                 6003.0                       NaN               False
chr18  53885000  53890000  chr18       False                     -0.670295                 6003.0                       NaN               False
chr18  53890000  53895000  chr18       False                     -0.679439                 6003.0                       NaN               False
chr18  53895000  53900000  chr18       False                     -0.692198                 6003.0                       NaN               False
chr18  53900000  53905000  chr18       False                     -0.708668                 6003.0                       NaN               False
chr18  53905000  53910000  chr18       False                     -0.730461                 6003.0                       NaN               False
chr18  53910000  53915000  chr18       False                     -0.750225                 6003.0                       NaN               False
chr18  53915000  53920000  chr18       False                     -0.765441                 6003.0                       NaN               False
chr18  53920000  53925000  chr18       False                     -0.782091                 6003.0                       NaN               False
chr18  53925000  53930000  chr18       False                     -0.801680                 6003.0                       NaN               False
chr18  53930000  53935000  chr18       False                     -0.816343                 5926.0                       NaN               False
