0 0 0.0125616
0 1 0.0249655
0 2 0.0180137
0 3 0.0150608
0 4 0.0116307
0 5 0.0121952
0 6 0.00961113
0 7 0.00654501
0 8 0.0057228
0 9 0.00537953
0 10 0.00415624
0 11 0.0037171
0 12 0.0033441
0 13 0.00345561
0 14 0.00390702
0 15 0.00325928
0 16 0.00247667
0 17 0.00339123
0 18 0.0013045
0 19 0.00350052
0 20 0.00253442
0 21 0.00246937
0 22 0.00274724
0 23 0.00261077
0 24 0.00196276
0 25 0.00153211
0 26 0.00192348
0 27 NaN
0 28 0.00202395
0 29 0.00336982
0 30 0.00229441
0 31 0.00306272
0 32 0.00257092
0 33 0.00259469
0 34 NaN
0 35 0.00284912
0 36 0.00164488
0 37 0.00263741
0 38 0.00216385
0 39 0.00229672
0 40 0.00144854
0 41 0.0022218
0 42 0.00132988
0 43 0.00203198
0 44 0.0017361
0 45 0.001838
0 46 0.00197732
0 47 0.00240905
0 48 0.00184846
0 49 0.0029782
0 50 0.00252539
0 51 0.00293368
0 52 0.00111275
0 53 0.000927195
0 54 0.001175
0 55 0.000983679
0 56 0.000945992
0 57 0.000523409
0 58 0.000730117
0 59 0.000503672
0 60 0.000971424
0 61 0.000655262
0 62 0.000559532
0 63 0.000797044
0 64 0.000469856
0 65 NaN
0 66 0.00118498
0 67 0.000369186
0 68 0.0009689
0 69 0.00133484
0 70 0.000717156
0 71 0.000675262
0 72 0.00014478
0 73 0.000884613
0 74 0.000675012
0 75 0.000668768
0 76 0.000585073
0 77 0.000981799
0 78 0.000123897
0 79 0.000576744
0 80 0.000977579
0 81 0.000267362
0 82 0.00022219
0 83 0.000711927
0 84 0.000573101
0 85 0.000544977
0 86 0.000907527
0 87 0.000612386
0 88 0.000517038
0 89 0.000228134
0 90 0.000920637
0 91 0.000372102
0 92 0.000429276
0 93 0.000606089
0 94 0.000331139
0 95 0.000480635
0 96 0.000511744
0 97 0.000412409
0 98 0.000294336
0 99 0.00046737
0 100 0.000246797
0 101 NaN
0 102 0.000756994
0 103 0.000485668
0 104 0.0002539
0 105 NaN
0 106 0.000810517
0 107 0.000738295
0 108 0.000635327
0 109 0.000210377
0 110 0.0004059
0 111 0.000196799
0 112 0.000531715
0 113 0.000364801
0 114 0.001037
0 115 0.000918705
0 116 0.000800661
0 117 0.000847588
0 118 0.000602177
0 119 0.000394837
0 120 0.000886215
0 121 0.000548488
0 122 0.0004698
0 123 9.48605e-05
0 124 0.000326265
0 125 NaN
0 126 NaN
0 127 0.000599077
0 128 0.000704163
0 129 0.000240831
0 130 0.000314048
0 131 0.000203101
0 132 0.000861756
0 133 0.000288677
0 134 0.000534242
0 135 0.000668653
0 136 0.000502124
0 137 0.000232392
0 138 0.00056353
0 139 0.000371119
0 140 0.000269386
0 141 0.000123176
0 142 0.000847556
0 143 0.00108592
0 144 0.000502015
0 145 0.00025113
0 146 0.000437698
0 147 0.000109322
0 148 0.000446466
0 149 0.000183355
0 150 0.000100643
0 151 0.000446156
0 152 0.000184169
0 153 0.000670691
0 154 0.000137741
0 155 0.00031795
0 156 0.000534024
0 157 0.000118443
0 158 0.000187213
0 159 3.77413e-05
0 160 0.000469361
0 161 0.000292981
0 162 0.0002063
0 163 0.000146657
0 164 0.000247649
0 165 0.000181567
0 166 0.000172874
0 167 0.000392489
0 168 0.000231727
0 169 0.000378122
0 170 0.00030442
0 171 0.000262614
0 172 0.000218927
0 173 0.000132663
0 174 0.000140404
0 175 0.000320352
0 176 0.000233329
0 177 0.000270898
0 178 0.000342588
0 179 0.000441268
0 180 0.000102563
0 181 0.000418837
0 182 0.000350576
0 183 0.000268175
0 184 0.000506276
0 185 0.000109583
0 186 0.000672755
0 187 0.000374608
0 188 0.000336912
0 189 0.000216047
0 190 0.000263802
0 191 0.000261274
0 192 0.000390427
0 193 0.000325517
0 194 0.000552028
0 195 0.000246503
0 196 0.000532252
0 197 0.000303576
0 198 0.00012195
0 199 0.000242265
0 200 0.000362885
0 201 0.000143629
0 202 0.000434181
0 203 0.000367066
0 204 9.37557e-05
0 205 0.000272163
0 206 0.000272213
0 207 0.000384233
0 208 0.000376636
0 209 0.000272844
0 210 0.000121793
0 211 0.000425327
0 212 0.00114869
0 213 0.000477912
0 214 0.000375565
0 215 0.000215136
0 216 0.000281019
0 217 0.000706611
0 218 0.000386723
0 219 0.000340651
0 220 0.00040858
0 221 0.000601174
0 222 0.000128197
0 223 0.000595441
0 224 0.000279019
0 225 0.00048506
0 226 0.000253765
0 227 0.000524695
0 228 0.000338427
0 229 0.000195485
0 230 0.000419665
0 231 0.000725746
0 232 0.000204305
0 233 0.000383143
0 234 0.000409482
0 235 0.000564885
0 236 0.000124673
0 237 0.000862411
0 238 0.000249951
0 239 0.00023413
0 240 0.000276653
0 241 0.000557534
0 242 0.000258712
0 243 0.000192725
0 244 0.000415195
0 245 0.000471418
0 246 0.000332056
0 247 0.000431939
0 248 0.000126423
0 249 0.000238393
0 250 0.000230287
0 251 0.0003505
0 252 7.99618e-05
0 253 0.000420119
0 254 0.000522596
0 255 0.000168731
0 256 8.39504e-05
0 257 0.000247383
0 258 0.000229419
0 259 0.000154357
0 260 0.000147964
0 261 0.000308127
0 262 0.000164002
0 263 0.000373445
0 264 0.000108313
0 265 0.000180158
0 266 0.000274123
0 267 0.000207936
0 268 0.00045947
0 269 3.94039e-05
0 270 0.000261089
0 271 0.00040112
0 272 0.000541664
0 273 0.000213069
0 274 0.000529682
0 275 0.000148263
0 276 0.000500441
0 277 0.000271954
0 278 6.83987e-05
0 279 0.000166727
0 280 0.000397946
0 281 0.000473413
0 282 0.000145143
0 283 NaN
0 284 0.000143583
0 285 0.000573339
0 286 7.98957e-05
0 287 0.000143134
0 288 0.000279066
0 289 0.000247119
0 290 0.00019614
0 291 0.000126053
0 292 0.000231904
0 293 9.68123e-05
0 294 NaN
0 295 5.34995e-05
0 296 0.000248437
0 297 0.000886594
0 298 0.000323748
0 299 2.61316e-05
0 300 0.000266905
0 301 0.00046
0 302 0.000397029
0 303 0.000539373
0 304 0.000415958
0 305 0.000167336
0 306 0.000251114
0 307 0.000179896
0 308 0.000210412
0 309 0.000136138
0 310 0.000206612
0 311 0.000204894
0 312 0.000214816
0 313 0.00030302
0 314 0.000442628
0 315 0.000427103
0 316 0.000192329
0 317 0.000136077
0 318 0.000142495
0 319 7.00262e-05
0 320 0.000623157
0 321 0.000299367
0 322 NaN
0 323 NaN
0 324 0.000394872
0 325 NaN
0 326 0.000132547
0 327 0.000264922
0 328 0.000345277
0 329 NaN
0 330 0.000269819
0 331 4.4124e-05
0 332 0.000426336
0 333 0.000692614
0 334 0.000454243
0 335 0.000257631
0 336 0.000185706
0 337 0.000386326
0 338 NaN
0 339 0.000172824
0 340 4.72467e-05
0 341 0.000724911
0 342 0.000496884
0 343 0.000343886
0 344 0.00061544
0 345 0.00056986
0 346 NaN
0 347 NaN
0 348 3.41717e-05
0 349 0.000134163
0 350 0.000220714
0 351 0.000853838
0 352 0.000278111
0 353 0.000515998
0 354 0.000109152
0 355 0.000149029
0 356 0.000279284
0 357 0.000502097
0 358 0.00012096
0 359 0.000161742
0 360 0.000325295
0 361 NaN
0 362 0.000142883
0 363 0.000330871
0 364 0.000152576
0 365 0.000431687
0 366 0.000393554
0 367 0.000222633
0 368 0.000306745
0 369 0.000383776
0 370 0.0002988
0 371 0.000293032
0 372 0.000445558
0 373 0.00011407
0 374 0.000368361
0 375 0.000867534
0 376 0.000707874
0 377 0.00022902
0 378 9.08705e-05
0 379 0.000247594
0 380 0.000656856
0 381 0.000154933
0 382 0.000412495
0 383 0.000128638
0 384 0.000242783
0 385 0.00056921
0 386 0.000127782
0 387 0.000130419
0 388 0.000335351
0 389 0.000187447
0 390 0.000422845
0 391 0.000157326
0 392 7.78423e-05
0 393 0.000417926
0 394 2.76559e-05
0 395 0.000273341
0 396 0.000393378
0 397 0.000248743
0 398 8.3826e-05
0 399 0.000463623
0 400 0.000320098
0 401 0.000214653
0 402 0.000206919
0 403 0.00020588
0 404 0.000151617
0 405 0.000248174
0 406 0.000157621
0 407 0.0003032
0 408 0.00010857
0 409 0.000536063
0 410 0.000404045
0 411 NaN
0 412 3.48771e-05
0 413 0.000488697
0 414 0.000523133
0 415 0.000115279
0 416 0.000259372
0 417 0.000222093
0 418 6.61096e-05
0 419 0.000260174
0 420 0.000289936
0 421 0.000229597
0 422 NaN
0 423 0.00160564
0 424 4.63593e-05
0 425 5.88199e-05
0 426 0.000224772
0 427 NaN
0 428 0.000154204
0 429 0.000237998
0 430 0.000127302
0 431 0.000303263
0 432 0.000379
0 433 0.000356154
0 434 0.000355063
0 435 0.000633455
0 436 9.23299e-05
0 437 NaN
0 438 NaN
0 439 NaN
0 440 0.000368049
0 441 0.000143528
0 442 0.000228258
0 443 0.000237156
0 444 0.000429773
0 445 0.000655576
0 446 0.000101288
0 447 0.000216771
0 448 8.37639e-05
0 449 NaN
0 450 NaN
0 451 6.47336e-05
0 452 0.000236302
0 453 0.000609917
0 454 0.000259901
0 455 0.000111775
0 456 0.000297818
0 457 0.000189956
0 458 0.000416237
0 459 0.000434888
0 460 0.000342741
0 461 0.000400538
0 462 0.000237729
0 463 0.000267652
0 464 0.00033635
0 465 0.000358849
0 466 0.000223324
0 467 0.00034502
0 468 0.000168018
0 469 0.000495442
0 470 0.000113474
0 471 NaN
0 472 0.000167517
0 473 0.000464966
0 474 NaN
0 475 0.000399865
0 476 0.00105173
0 477 0.00093091
0 478 0.000155591
0 479 0.000265265
0 480 0.000158484
0 481 5.17801e-05
0 482 NaN
0 483 0.000171598
0 484 0.00027545
0 485 0.000129487
0 486 NaN
0 487 0.000356884
0 488 0.000120125
0 489 0.000467373
0 490 0.000295712
0 491 0.000305396
0 492 0.000351677
0 493 0.000157657
0 494 0.000328577
0 495 0.000150731
0 496 8.20218e-05
0 497 0.000493886
0 498 0.000395992
0 499 0.000215596
0 500 0.000382527
0 501 0.000561509
0 502 3.256e-05
0 503 0.000245292
0 504 0.00023115
0 505 NaN
0 506 NaN
0 507 4.88864e-05
0 508 0.000288584
0 509 8.63109e-05
0 510 0.00036945
0 511 3.3659e-05
0 512 0.000205754
0 513 0.000196978
0 514 NaN
0 515 5.98723e-05
0 516 0.000290034
0 517 4.66481e-05
0 518 NaN
0 519 0.000488977
0 520 0.000211126
0 521 0.000171588
0 522 0.000138357
0 523 8.33555e-05
0 524 0.000536714
0 525 0.000447872
0 526 5.93633e-05
0 527 0.000142458
0 528 NaN
0 529 0.000716474
0 530 0.000232341
0 531 0.000175463
0 532 0.00019477
0 533 0.000283222
0 534 0.000214866
0 535 0.000147375
0 536 0.000182077
0 537 0.000159512
0 538 0.000497573
0 539 0.000150139
0 540 0.000537065
0 541 8.00099e-05
0 542 0.000906309
0 543 0.000399889
0 544 0.000275219
0 545 0.000369886
0 546 0.000223339
0 547 0.000154924
0 548 0.000472239
0 549 0.000598455
0 550 0.000213572
0 551 0.000117908
0 552 0.000235136
0 553 0.000363755
0 554 0.000112287
